date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:41:54	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:41:54%20GMT	https://themes.webswaala.com/robots.txt		(from )
16:41:56	257424/257424	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:41:55%20GMT	https://themes.webswaala.com/CMS/WW74/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/index.html	(from )
16:41:57	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Oct%202025%2019:41:57%20GMT	http://themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/css/sr7.css?ver=6.7.37	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/css/sr7.06266.delayed	(from https://themes.webswaala.com/CMS/WW74/)
16:41:57	36162/36162	---MCZ	200	added ('OK')	application/rss+xml	etag:%223aae8f14abd231e2f6ceb021d709b945%22	https://themes.webswaala.com/CMS/WW74/feed/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/feed/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:41:57	738/738	---M-Z	200	added ('OK')	application/rss+xml	etag:%223aae8f14abd231e2f6ceb021d709b945%22	https://themes.webswaala.com/CMS/WW74/comments/feed/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/comments/feed/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:41:58	4367/4367	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2009:02:39%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/css/sr7.css?ver=6.7.37	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/css/sr76266.css	(from https://themes.webswaala.com/CMS/WW74/)
16:41:59	67439/67439	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:57:19%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/wp-social/assets/css/frontend.css?ver=3.1.2	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/wp-social/assets/css/frontend0226.css	(from https://themes.webswaala.com/CMS/WW74/)
16:41:59	43696/43696	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:57:19%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/wp-social/assets/css/font-icon.css?ver=3.1.2	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/wp-social/assets/css/font-icon0226.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:00	4719/4719	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:46:42%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/metform/public/assets/lib/cute-alert/style.css?ver=4.0.6	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/metform/public/assets/lib/cute-alert/style8603.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:00	22474/22474	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:46:41%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/metform/public/assets/css/text-editor.css?ver=4.0.6	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/metform/public/assets/css/text-editor8603.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:00	20911/20911	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:45:38%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/assets/css/global.min.css?ver=1.1.40	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/assets/css/global.min1cbb.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:01	27994/27994	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:45:38%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/assets/css/header.min.css?ver=1.1.40	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/assets/css/header.min1cbb.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:01	33386/33386	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:45:38%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/assets/css/content.min.css?ver=1.1.40	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/assets/css/content.min1cbb.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:02	18985/18985	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:45:38%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/assets/css/footer.min.css?ver=1.1.40	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/assets/css/footer.min1cbb.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:02	10633/10633	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:54:58%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/themes/firezon-child/style.css?ver=6.8.3	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/themes/firezon-child/style32d4.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:02	1018/1018	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:45:39%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/noun/assets/css/codecreator.css?ver=6.8.3	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/themes/thewebs/noun/assets/css/codecreator32d4.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:03	6041/6041	---M-Z	200	added ('OK')	text/css	date:Thu,%2004%20Sep%202025%2008:46:45%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/thewebs-pro/dist/mega-menu/menu-addon.css?ver=1.0.9	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/thewebs-pro/dist/mega-menu/menu-addoncb18.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:03	53736/53736	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2011:01:45%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1757502105	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-frontend.min7cf1.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:04	1887/1887	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2011:01:45%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/post-12.css?ver=1757502105	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/post-127cf1.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:04	244/244	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.min.css?ver=3.31.5	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-float.min66bc.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:05	254/254	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.31.5	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/css/widget-image.min66bc.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:05	793/793	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=3.31.5	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/css/widget-counter.min66bc.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:05	600/600	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.31.5	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/css/widget-heading.min66bc.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:06	4428/4428	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2011:01:45%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-widget-icon-box.min.css?ver=1757502105	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-widget-icon-box.min7cf1.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:06	10468/10468	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2011:01:45%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1757502105	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-widget-icon-list.min7cf1.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:08	239/239	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min.css?ver=3.31.5	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-sink.min66bc.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:08	198/198	---M--	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=3.31.5	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min66bc.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:08	1454/1454	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2011:01:45%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-widget-image-box.min.css?ver=1757502105	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-widget-image-box.min7cf1.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:09	16471/16471	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:09	5486/5486	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2010:41:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=3.31.5	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min66bc.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:10	2419/2419	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2011:01:45%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-widget-image-gallery.min.css?ver=1757502105	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/custom-widget-image-gallery.min7cf1.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:10	58970/58970	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202025%2011:01:46%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/post-442.css?ver=1757502106	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/css/post-44235b6.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:11	104130/104130	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Sep%202025%2005:52:06%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1757310726	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/google-fonts/css/robotoc34f.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:11	24408/24408	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Sep%202025%2005:52:08%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1757310728	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/google-fonts/css/robotoslab4193.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:12	37152/37152	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Sep%202025%2005:52:11%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/google-fonts/css/alumnisans.css?ver=1757310731	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/google-fonts/css/alumnisans1c21.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:12	74352/74352	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Sep%202025%2005:52:19%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/google-fonts/css/opensans.css?ver=1757310739	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/elementor/google-fonts/css/opensans5454.css	(from https://themes.webswaala.com/CMS/WW74/)
16:42:13	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Oct%202025%2019:42:13%20GMT	http://themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/js/libs/tptools.js?ver=6.7.37	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/js/libs/tptools.206266.delayed	(from https://themes.webswaala.com/CMS/WW74/)
16:42:14	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Oct%202025%2019:42:14%20GMT	http://themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/js/sr7.js?ver=6.7.37	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/js/sr76266.js	(from https://themes.webswaala.com/CMS/WW74/)
16:42:14	209124/209124	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2004%20Sep%202025%2009:02:39%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/js/libs/tptools.js?ver=6.7.37	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/js/libs/tptools6266.js	(from https://themes.webswaala.com/CMS/WW74/)
16:42:15	87553/87553	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2028%20Aug%202023%2011:44:24%20GMT	https://themes.webswaala.com/CMS/WW74/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-includes/js/jquery/jquery.minf43b.js	(from https://themes.webswaala.com/CMS/WW74/)
16:42:15	340511/340511	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2004%20Sep%202025%2009:02:40%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/js/sr7.js?ver=6.7.37	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/public/js/sr76266.js	(from https://themes.webswaala.com/CMS/WW74/)
16:42:16	13577/13577	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2009%20Jun%202023%2000:19:24%20GMT	https://themes.webswaala.com/CMS/WW74/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://themes.webswaala.com/CMS/WW74/)
16:42:16	2341/2341	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2004%20Sep%202025%2008:57:19%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/wp-social/assets/js/front-main.js?ver=3.1.2	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/wp-social/assets/js/front-main0226.js	(from https://themes.webswaala.com/CMS/WW74/)
16:42:17	459/459	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2004%20Sep%202025%2008:57:19%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/wp-social/assets/js/social-front.js?ver=6.8.3	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/wp-social/assets/js/social-front32d4.js	(from https://themes.webswaala.com/CMS/WW74/)
16:42:19	290651/290651	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:42:19%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:19	133788/133788	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:42:19%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/wp/v2/pages/442	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/wp/v2/pages/442.json	(from https://themes.webswaala.com/CMS/WW74/)
16:42:19	888/888	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Oct%202025%2019:42:20%20GMT	https://themes.webswaala.com/CMS/WW74/xmlrpc.php?rsd	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/xmlrpc0db0.php	(from https://themes.webswaala.com/CMS/WW74/)
16:42:21	2081/2081	---M-Z	200	added ('OK')	application/json	date:Sat,%2004%20Oct%202025%2019:42:21%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embeda1f2.json	(from https://themes.webswaala.com/CMS/WW74/)
16:42:22	2235/2235	---M-Z	200	added ('OK')	text/xml	date:Sat,%2004%20Oct%202025%2019:42:22%20GMT	https://themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.webswaala.com%2FCMS%2FWW74%2F&format=xml	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-json/oembed/1.0/embed38d0	(from https://themes.webswaala.com/CMS/WW74/)
16:42:22	312/312	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Sep%202025%2008:51:56%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/fevicon-icon.png	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/fevicon-icon.png	(from https://themes.webswaala.com/CMS/WW74/)
16:42:27	1/1	---M-Z	400	error ('Bad%20Request')	text/html	date:Sat,%2004%20Oct%202025%2019:42:27%20GMT	https://themes.webswaala.com/CMS/WW74/wp-admin/admin-ajax.php	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-admin/admin-ajax.php	(from https://themes.webswaala.com/CMS/WW74/)
16:42:30	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:42:29%20GMT	https://themes.webswaala.com/CMS/WW74/revslider/revslider.php	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/revslider/revslider.2e.delayed	(from https://themes.webswaala.com/CMS/WW74/)
16:42:31	105369/105369	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Oct%202025%2019:42:31%20GMT	https://themes.webswaala.com/CMS/WW74/${e?.bg?.image.src}	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/${e1d2c	(from https://themes.webswaala.com/CMS/WW74/)
16:42:32	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:32%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/revslider/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:32	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:32%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/plugins/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/plugins/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:32	11919/11919	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2004%20Sep%202025%2008:51:56%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/header-logo.svg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/header-logo.svg	(from https://themes.webswaala.com/CMS/WW74/)
16:42:37	210499/210499	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:34%20GMT	https://themes.webswaala.com/CMS/WW74/services/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/services/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:38	600666/600666	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2008:50:55%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/revslider/firezon-slider/slider-02.jpg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/revslider/firezon-slider/slider-02.jpg	(from https://themes.webswaala.com/CMS/WW74/)
16:42:38	809962/809962	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2008:50:55%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/revslider/firezon-slider/slider-01.jpg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/revslider/firezon-slider/slider-01.jpg	(from https://themes.webswaala.com/CMS/WW74/)
16:42:38	123238/123238	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:35%20GMT	https://themes.webswaala.com/CMS/WW74/our-team/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/our-team/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:42	377897/377897	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2008:51:28%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/let-us-img-01.jpg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/let-us-img-01.jpg	(from https://themes.webswaala.com/CMS/WW74/)
16:42:43	131926/131926	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:40%20GMT	https://themes.webswaala.com/CMS/WW74/faq/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/faq/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:43	88944/88944	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:41%20GMT	https://themes.webswaala.com/CMS/WW74/404-error/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/404-error/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:44	137800/137800	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:40%20GMT	https://themes.webswaala.com/CMS/WW74/about/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/about/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:45	127399/127399	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:44%20GMT	https://themes.webswaala.com/CMS/WW74/blog/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/blog/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:46	84002/84002	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2008:51:29%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/let-us-img-02.jpg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/let-us-img-02.jpg	(from https://themes.webswaala.com/CMS/WW74/)
16:42:47	136904/136904	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Oct%202025%2019:42:47%20GMT	https://themes.webswaala.com/CMS/WW74/contact/	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/contact/index.html	(from https://themes.webswaala.com/CMS/WW74/)
16:42:47	178936/178936	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2008:51:31%20GMT	https://themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/proagess-img-01.jpg	D:/treinamento-brigada-incendio/treinamento-brigada-incendio/themes.webswaala.com/CMS/WW74/wp-content/uploads/2024/08/proagess-img-01.jpg	(from https://themes.webswaala.com/CMS/WW74/)
